Date,Time,Stretcher Pts hrly,Stretcher Pts cum,Ambulatory Pts hrly,Ambulatory Pts cum,Total Inflow hrly,Total Inflow cum,Ambulances hrly,Ambulances cum,FLS hrly,Adm. requests cum,Admissions cum,Pts.waiting for admission CUM,Total Stretcher pts,Triage hallway pts,Triage hallway pts TBS,Re-Oriented Nurse cum,Re-Oriented MD QTrack D/C,Re-Oriented MD QTrack NotD/C,Resus Pts,Totalpts in PODs except Psych,Green Pts,Green Pts TBS,Yellow PTS,Yellow Pts TBS,Orancge Pts except psych,Orange Pts TBS,Consults > 2h in PODS except IM,Consult for IM >4h in PODS,Plain films reqs > 2 h in PODs,CTs reqs > 2 h in PODs,Post POD (Family room),Stretcher Pts in Vertical,Stretcher Pts TBS in Vertical,Stretcher Pts in Vertical on Lazyboy,Vertical Pts Waiting for Results,Ambulatory Pts in Vertical,Ambulatory Pts TBS in Vertical,QTrack Patients TBS,GARAGE patient TBS,Consults > 2h in Vertical Except IM,Consult for IM >4h in Vertical,Plain films reqs > 2 hr in Vertical,CTs reqs > 2 hrs in Vertical,Psych Stretcher Pts1pt,Psych pts waiting for admission,ds,Total Pod TBS,Total Vertical TBS,Stretcher Overflow
08/13/20,13,4,59,5,45,9,104,1,16,0,9,14,11,54,0,0,5,6,0,2,30,7,0,10,1,13,0,11,0,1,2,0,16,4,3,13,11,7,0,0,1,0,1,1,6,3,2020-08-13 13:00:00,1,11,0
08/13/20,14,13,72,7,52,20,124,4,20,0,12,14,12,55,0,0,6,6,0,3,28,7,1,9,0,12,0,9,1,0,2,0,17,6,3,11,16,13,0,0,1,0,1,1,7,3,2020-08-13 14:00:00,1,19,0
08/13/20,15,8,80,7,59,15,139,2,22,0,12,16,10,61,0,0,6,9,0,1,34,9,1,11,0,14,2,7,1,1,4,0,19,8,2,14,12,10,0,0,2,0,0,0,7,3,2020-08-13 15:00:00,3,18,0
08/13/20,16,9,89,5,64,14,153,3,25,1,13,20,7,65,0,0,7,9,0,2,36,12,2,11,2,13,1,4,1,1,5,0,20,6,1,14,12,11,0,0,2,0,0,0,7,4,2020-08-13 16:00:00,5,17,0
08/13/20,17,6,95,4,68,10,163,1,26,0,14,21,5,52,0,0,7,10,0,2,32,11,0,11,1,10,1,4,1,1,5,0,13,3,1,10,15,10,0,0,1,0,0,0,5,2,2020-08-13 17:00:00,2,13,0
08/13/20,18,6,101,5,73,11,174,2,28,0,17,22,8,49,0,0,7,11,0,2,30,11,0,9,0,10,2,1,0,0,3,0,13,4,2,9,14,10,0,0,0,0,0,0,4,3,2020-08-13 18:00:00,2,14,0
08/13/20,19,5,106,2,75,7,181,0,28,0,19,24,7,45,0,0,7,12,0,2,30,12,1,11,2,7,0,1,0,0,4,0,10,4,3,5,12,8,0,0,0,1,0,0,3,2,2020-08-13 19:00:00,3,12,0
08/13/20,20,1,107,2,77,3,184,1,29,0,20,25,7,42,0,0,7,15,0,3,29,11,0,11,1,7,0,1,0,0,4,0,6,1,2,8,5,3,0,0,3,0,0,2,4,2,2020-08-13 20:00:00,1,4,0
08/13/20,21,7,114,6,83,13,197,3,32,0,22,27,7,46,0,0,7,15,0,3,32,10,0,13,1,9,1,2,0,0,4,0,7,1,2,5,9,6,0,0,0,0,0,3,4,2,2020-08-13 21:00:00,2,7,0
08/13/20,22,7,121,3,86,10,207,3,35,0,26,27,11,47,0,0,7,16,0,3,32,11,1,11,0,10,2,1,0,1,6,0,8,2,3,8,8,5,0,0,1,0,0,2,4,2,2020-08-13 22:00:00,3,7,0
08/13/20,23,3,124,5,91,8,215,2,37,0,28,32,8,46,0,0,7,16,0,3,34,12,1,11,0,11,1,0,0,0,5,0,6,1,2,3,9,7,0,0,0,0,0,0,3,2,2020-08-13 23:00:00,2,8,0
08/14/20,24,1,125,2,93,3,218,1,38,0,30,32,9,44,0,0,7,16,0,2,33,12,1,11,1,10,0,0,1,1,4,0,6,1,3,2,8,6,0,0,0,0,0,0,3,3,2020-08-14 00:00:00,2,7,0
08/14/20,1,2,2,2,2,4,4,2,2,0,1,3,8,40,0,0,1,0,0,2,31,11,0,11,1,9,0,3,0,1,2,0,4,0,3,3,6,6,0,0,1,0,0,0,3,3,2020-08-14 01:00:00,1,6,0
08/14/20,2,1,3,0,2,1,5,0,2,0,2,3,9,35,0,0,2,0,0,2,27,10,0,9,1,8,1,6,0,0,0,0,3,0,2,1,5,1,0,0,1,0,0,0,3,3,2020-08-14 02:00:00,2,1,0
08/14/20,3,1,4,1,3,2,7,0,2,0,4,2,13,36,0,0,2,0,0,2,27,10,0,9,2,8,0,4,0,0,0,0,4,0,3,1,4,1,0,0,0,0,0,0,3,3,2020-08-14 03:00:00,2,1,0
08/14/20,4,2,6,1,4,3,10,0,2,0,4,2,13,36,0,0,3,0,0,2,26,10,0,9,1,7,0,4,1,0,1,0,5,0,3,2,5,3,0,0,1,0,0,1,3,3,2020-08-14 04:00:00,1,3,0
08/14/20,5,4,10,0,4,4,14,2,4,0,5,2,14,37,0,0,3,0,0,3,27,10,0,10,1,7,0,4,1,0,0,0,4,0,3,4,2,2,0,0,1,0,0,1,3,3,2020-08-14 05:00:00,1,2,0
08/14/20,6,1,11,2,6,3,17,1,5,0,5,2,14,38,0,0,4,0,0,3,28,11,1,10,0,7,0,5,2,1,0,0,4,0,4,3,2,0,0,0,3,0,0,0,3,3,2020-08-14 06:00:00,1,0,0
08/14/20,7,5,16,3,9,8,25,1,6,0,6,2,15,40,0,0,4,0,0,3,29,7,0,10,0,12,1,5,1,0,0,0,4,0,4,3,5,5,0,0,3,0,0,0,4,3,2020-08-14 07:00:00,1,5,0
08/14/20,8,6,22,3,12,9,34,2,8,0,8,3,16,42,0,0,4,2,0,3,31,7,0,9,0,15,2,6,1,0,0,0,4,0,4,2,9,9,0,0,3,0,0,0,4,3,2020-08-14 08:00:00,2,9,0
08/14/20,9,6,28,4,16,10,44,0,8,0,9,4,16,40,0,0,5,3,0,3,29,7,0,9,1,13,1,6,1,0,0,0,4,0,4,5,8,5,0,0,4,0,0,0,4,3,2020-08-14 09:00:00,2,5,0
08/14/20,10,10,38,3,19,13,57,4,12,0,9,6,14,53,2,1,6,3,0,3,34,9,1,11,0,14,0,7,1,0,0,0,11,2,6,6,7,5,0,0,4,0,0,0,3,2,2020-08-14 10:00:00,1,7,2
08/14/20,11,8,46,9,28,17,74,1,13,0,10,8,13,57,1,1,7,3,1,2,37,10,0,12,1,15,2,13,2,0,0,0,13,0,7,5,15,12,0,0,3,0,0,0,4,2,2020-08-14 11:00:00,3,12,1
08/14/20,12,11,57,4,32,15,89,1,14,0,11,10,11,56,0,0,7,4,1,2,41,13,2,13,0,15,1,16,2,0,0,0,11,0,7,7,23,18,0,0,3,0,0,1,2,1,2020-08-14 12:00:00,3,18,0
08/14/20,13,13,70,6,38,19,108,4,18,0,14,9,14,72,0,0,9,4,1,2,45,14,1,14,3,17,1,14,0,0,1,0,23,5,6,9,10,7,0,0,2,0,0,0,2,0,2020-08-14 13:00:00,5,12,0
08/14/20,14,8,78,11,49,19,127,0,18,0,15,13,12,75,1,1,10,4,1,3,48,15,2,15,2,18,0,16,0,0,2,0,21,2,7,10,11,9,0,0,1,0,1,1,2,0,2020-08-14 14:00:00,4,11,1
08/14/20,15,9,87,8,57,17,144,3,21,0,15,16,9,80,0,0,13,4,1,4,44,15,2,14,2,15,1,15,0,0,2,0,29,4,13,11,16,13,0,0,4,0,1,1,3,0,2020-08-14 15:00:00,5,17,0
08/14/20,16,5,92,11,68,16,160,3,24,0,18,20,8,75,2,1,15,4,1,4,43,16,3,13,2,14,0,10,0,0,5,0,24,4,13,9,21,16,0,0,3,0,2,2,2,0,2020-08-14 16:00:00,5,20,2
08/14/20,17,10,102,9,77,19,179,0,24,0,22,21,11,73,0,0,16,4,1,2,46,15,3,16,3,15,0,9,0,1,7,0,22,12,8,5,21,15,0,0,0,0,0,0,3,1,2020-08-14 17:00:00,6,27,0
08/14/20,18,6,108,6,83,12,191,0,24,0,23,19,13,66,0,0,17,4,1,2,42,13,4,16,1,13,0,7,0,0,3,0,19,10,6,7,23,17,0,0,1,0,0,0,3,1,2020-08-14 18:00:00,5,27,0
08/14/20,19,2,110,9,92,11,202,0,24,0,25,21,13,68,0,0,18,7,1,2,42,13,3,16,1,13,0,6,0,1,3,0,21,9,7,7,23,19,0,0,0,0,0,0,3,1,2020-08-14 19:00:00,4,28,0
08/14/20,20,2,112,3,95,5,207,1,25,0,28,25,12,65,0,0,18,8,0,3,36,11,4,12,1,13,0,2,0,1,4,0,23,7,8,10,17,14,0,0,3,0,0,0,3,1,2020-08-14 20:00:00,5,21,0
08/14/20,21,7,119,4,99,11,218,3,28,0,30,29,10,64,0,0,19,12,1,5,37,10,2,12,2,15,1,3,1,3,4,0,19,6,5,12,16,14,0,0,2,0,1,0,3,1,2020-08-14 21:00:00,5,20,0
08/14/20,22,4,123,3,102,7,225,2,30,0,33,34,8,55,0,0,19,12,0,5,34,11,2,11,1,12,0,3,0,4,1,0,14,3,2,11,14,11,0,0,0,0,0,2,2,2,2020-08-14 22:00:00,3,14,0
08/14/20,23,6,129,2,104,8,233,4,34,0,35,34,10,57,0,0,20,13,0,5,35,12,3,10,1,13,0,2,0,1,2,0,15,4,3,9,10,8,0,0,0,0,3,1,2,2,2020-08-14 23:00:00,4,12,0
08/15/20,24,1,130,2,106,3,236,0,34,0,39,33,14,54,0,0,20,13,0,5,36,12,1,11,2,13,0,3,0,1,2,0,11,3,3,6,10,10,0,0,1,0,3,1,2,2,2020-08-15 00:00:00,3,13,0
08/15/20,1,2,2,2,2,4,4,1,1,0,1,3,12,48,0,0,0,0,0,5,35,11,0,12,3,12,0,4,0,4,4,0,6,3,2,1,10,10,0,0,0,0,4,1,2,2,2020-08-15 01:00:00,3,13,0
08/15/20,2,1,3,1,3,2,6,0,1,0,2,3,13,43,0,0,0,0,0,4,30,11,0,11,2,8,0,3,0,3,3,0,7,2,3,1,7,7,0,0,0,0,0,2,2,2,2020-08-15 02:00:00,2,9,0
08/15/20,3,0,3,1,4,1,7,0,1,0,4,5,13,44,0,0,0,0,0,4,29,11,0,11,0,7,0,5,0,0,0,0,8,0,4,1,6,4,0,0,0,0,0,2,3,2,2020-08-15 03:00:00,0,4,0
08/15/20,4,1,4,1,5,2,9,1,2,0,4,5,13,42,0,0,0,0,0,4,29,12,1,8,0,9,1,6,0,0,0,0,6,0,3,2,4,3,0,0,0,0,0,0,3,2,2020-08-15 04:00:00,2,3,0
08/15/20,5,0,4,0,5,0,9,0,2,0,4,6,12,43,0,0,0,0,0,4,29,10,0,8,0,11,1,8,0,0,1,0,7,0,5,2,3,0,0,0,1,0,0,0,3,2,2020-08-15 05:00:00,1,0,0
08/15/20,6,0,4,1,6,1,10,0,2,0,4,6,12,40,0,0,0,0,0,3,28,7,0,9,0,12,0,8,0,0,1,0,6,0,5,2,0,0,0,0,1,0,0,0,3,2,2020-08-15 06:00:00,0,0,0
08/15/20,7,1,5,0,6,1,11,0,2,0,5,6,12,36,0,0,0,0,0,2,25,5,0,9,0,11,0,9,0,0,0,0,5,0,3,1,0,0,0,0,0,0,0,0,4,2,2020-08-15 07:00:00,0,0,0
08/15/20,8,3,8,0,6,3,14,0,2,0,5,6,12,39,0,0,0,0,0,2,27,7,1,8,0,12,0,11,0,0,0,0,6,2,2,2,0,0,0,0,0,0,0,0,4,2,2020-08-15 08:00:00,1,2,0
08/15/20,9,8,16,4,10,12,26,1,3,0,5,6,12,38,0,0,0,0,0,3,24,7,1,8,1,9,0,14,0,0,0,0,6,0,1,3,3,2,0,0,0,1,0,0,5,2,2020-08-15 09:00:00,2,2,0
08/15/20,10,9,25,7,17,16,42,3,6,0,5,6,12,38,0,0,0,0,0,1,25,8,2,7,0,10,1,13,0,0,0,0,7,0,2,11,8,5,0,0,1,1,0,0,5,2,2020-08-15 10:00:00,3,5,0
08/15/20,11,6,31,0,17,6,48,0,6,0,6,8,11,37,0,0,0,0,0,1,26,8,0,7,1,11,0,14,0,0,0,0,5,0,2,11,9,6,0,0,2,0,0,0,5,2,2020-08-15 11:00:00,1,6,0
08/15/20,12,8,39,7,24,15,63,1,7,0,7,8,9,48,0,0,0,0,1,2,27,8,0,9,3,10,1,13,0,0,1,0,15,2,2,10,8,7,0,0,4,0,0,1,4,1,2020-08-15 12:00:00,4,9,0
08/15/20,13,10,49,6,30,16,79,2,9,0,9,8,11,48,0,0,0,1,0,2,30,8,0,10,1,12,0,9,0,2,0,0,12,1,2,10,7,4,0,0,4,0,0,1,4,1,2020-08-15 13:00:00,1,5,0
08/15/20,14,7,56,1,31,8,87,2,11,0,9,13,5,51,0,0,0,1,0,2,37,11,1,11,1,15,0,9,0,1,1,0,9,1,1,11,9,6,0,0,2,0,0,3,3,0,2020-08-15 14:00:00,2,7,0
08/15/20,15,12,68,4,35,16,103,3,14,0,11,15,5,63,0,0,0,1,0,2,38,12,1,11,0,15,0,4,0,2,0,0,20,6,6,9,7,4,0,0,1,0,0,1,3,1,2020-08-15 15:00:00,1,10,0
08/15/20,16,6,74,3,38,9,112,2,16,0,12,15,6,55,0,0,0,1,0,1,32,14,2,10,2,8,1,6,0,1,1,0,17,6,6,8,3,3,0,0,0,0,0,5,5,1,2020-08-15 16:00:00,5,9,0
08/15/20,17,3,77,5,43,8,120,2,18,1,16,17,8,49,0,0,1,1,0,1,31,14,2,9,0,8,1,4,0,0,1,0,11,0,5,5,6,4,0,0,1,0,0,3,6,1,2020-08-15 17:00:00,3,4,0
08/15/20,18,6,83,1,44,7,127,3,21,0,17,18,8,46,0,0,2,1,0,1,31,11,1,9,0,11,2,4,0,0,1,0,8,0,4,7,0,0,0,0,3,0,0,0,6,1,2020-08-15 18:00:00,3,0,0
08/15/20,19,0,83,6,50,6,133,2,23,0,17,23,3,38,0,0,2,1,0,2,30,11,1,9,0,10,0,4,0,0,2,0,1,0,1,3,2,2,0,0,0,0,0,1,5,1,2020-08-15 19:00:00,1,2,0
08/15/20,20,1,84,5,55,6,139,1,24,0,19,23,5,37,0,0,3,1,0,2,31,11,0,10,0,10,0,2,0,1,1,0,1,0,1,4,5,2,0,0,0,0,0,1,3,0,2020-08-15 20:00:00,0,2,0
08/15/20,21,5,89,6,61,11,150,1,25,0,21,24,6,34,0,0,3,1,0,1,29,11,1,10,1,8,0,1,0,0,0,0,1,0,1,7,4,2,0,0,0,0,0,0,3,0,2020-08-15 21:00:00,2,2,0
08/15/20,22,2,91,4,65,6,156,1,26,0,21,25,5,32,0,0,4,1,0,1,26,7,0,10,0,9,0,1,0,0,0,0,1,0,1,3,7,4,0,0,0,0,0,0,4,0,2020-08-15 22:00:00,0,4,0
08/15/20,23,7,98,6,71,13,169,6,32,0,23,27,5,34,0,0,4,1,0,1,28,7,0,10,1,11,2,1,0,0,1,0,0,0,0,1,6,4,0,0,0,0,0,0,5,0,2020-08-15 23:00:00,3,4,0
08/16/20,24,8,106,1,72,9,178,2,34,0,25,28,6,36,0,0,4,1,0,2,29,6,1,10,0,13,2,5,0,0,1,0,0,0,0,1,8,8,0,0,0,0,0,0,5,2,2020-08-16 00:00:00,3,8,0
08/16/20,1,5,5,0,0,5,5,3,3,0,1,1,6,37,1,1,0,0,0,2,29,7,1,8,1,14,2,5,0,0,1,0,0,0,0,1,6,4,0,0,1,0,0,0,5,2,2020-08-16 01:00:00,4,4,1
08/16/20,2,4,9,4,4,8,13,0,3,0,1,1,6,37,0,0,1,0,0,3,28,7,0,9,1,12,1,6,0,1,1,0,1,0,1,1,8,2,0,0,2,0,0,0,5,2,2020-08-16 02:00:00,2,2,0
08/16/20,3,2,11,0,4,2,15,1,4,0,1,1,6,38,0,0,1,0,0,4,28,7,0,9,1,12,0,5,0,0,0,0,1,0,1,1,6,2,0,0,3,0,0,0,5,2,2020-08-16 03:00:00,1,2,0
08/16/20,4,0,11,1,5,1,16,0,4,0,4,1,8,37,0,0,1,1,0,1,30,7,0,10,1,13,1,3,0,0,0,0,1,0,1,4,2,1,0,0,3,0,0,0,5,2,2020-08-16 04:00:00,2,1,0
08/16/20,5,5,16,0,5,5,21,1,5,0,5,3,8,38,1,1,1,2,0,2,29,8,0,9,0,12,0,3,0,0,0,0,1,0,1,5,1,1,0,0,3,0,1,0,5,2,2020-08-16 05:00:00,0,1,1
08/16/20,6,2,18,1,6,3,24,0,5,0,5,3,7,39,0,0,1,2,0,2,31,9,0,10,0,12,2,6,0,0,0,0,1,0,1,6,3,2,0,0,3,0,0,0,5,2,2020-08-16 06:00:00,2,2,0
08/16/20,7,3,21,0,6,3,27,2,7,0,6,4,8,39,0,0,1,2,0,2,30,9,0,10,1,11,2,7,0,0,1,0,2,0,2,7,3,2,0,0,3,0,0,0,5,2,2020-08-16 07:00:00,3,2,0
08/16/20,8,5,26,4,10,9,36,0,7,0,6,5,7,40,0,0,1,2,0,3,30,9,0,10,0,11,1,6,0,0,4,0,2,0,2,6,9,8,0,0,3,0,0,0,5,2,2020-08-16 08:00:00,1,8,0
08/16/20,9,6,32,6,16,12,48,1,8,0,8,5,8,46,0,0,1,2,0,3,26,7,1,11,1,8,0,7,0,0,4,0,12,1,6,1,9,9,0,0,4,0,0,1,5,2,2020-08-16 09:00:00,2,10,0
08/16/20,10,4,36,4,20,8,56,0,8,0,9,6,8,43,0,0,1,3,0,2,24,6,0,10,0,8,0,9,0,0,2,0,12,1,8,5,10,10,0,0,4,0,0,1,5,2,2020-08-16 10:00:00,0,11,0
08/16/20,11,8,44,5,25,13,69,1,9,0,10,6,9,49,0,0,1,3,0,2,25,7,0,10,0,8,1,6,0,0,1,0,17,3,7,5,10,8,0,0,3,0,0,1,5,2,2020-08-16 11:00:00,1,11,0
08/16/20,12,9,53,10,35,19,88,3,12,0,11,7,8,52,0,0,1,5,0,3,30,9,0,10,2,11,3,6,0,4,2,0,16,2,7,4,16,13,0,0,2,0,0,0,3,1,2020-08-16 12:00:00,5,15,0
08/16/20,13,7,60,7,42,14,102,1,13,0,11,7,8,55,0,0,2,5,0,3,34,12,0,11,1,11,1,6,0,1,0,0,15,3,4,8,18,15,0,0,2,0,0,0,3,1,2020-08-16 13:00:00,2,18,0
08/16/20,14,9,69,3,45,12,114,4,17,0,13,7,9,60,0,0,2,8,0,2,37,14,0,11,1,12,0,6,0,1,4,0,18,3,6,13,14,10,0,0,1,0,0,0,3,1,2020-08-16 14:00:00,1,13,0
08/16/20,15,5,74,6,51,11,125,1,18,0,16,10,9,56,0,0,2,8,0,2,37,13,0,12,2,12,2,4,0,1,4,0,15,2,5,8,15,11,0,0,1,0,1,0,2,2,2020-08-16 15:00:00,4,13,0
08/16/20,16,2,76,5,56,7,132,1,19,0,18,12,9,52,0,0,3,10,0,2,34,12,0,10,1,12,2,5,0,0,2,0,14,2,7,6,10,9,0,0,1,0,0,1,2,2,2020-08-16 16:00:00,3,11,0
08/16/20,17,7,83,3,59,10,142,3,22,0,20,15,8,57,0,0,3,10,0,4,35,12,2,11,2,12,0,4,0,0,2,0,15,0,8,8,7,4,0,0,1,0,0,1,3,2,2020-08-16 17:00:00,4,4,0
08/16/20,18,1,84,4,63,5,147,2,24,0,22,15,10,50,0,0,3,10,0,2,30,11,1,13,3,6,0,3,0,0,2,0,13,0,6,9,4,1,0,0,0,0,0,1,5,2,2020-08-16 18:00:00,4,1,0
08/16/20,19,3,87,2,65,5,152,2,26,0,22,16,8,45,0,0,3,10,0,2,29,10,1,13,0,6,0,2,0,0,1,0,8,0,4,7,5,2,0,0,0,0,0,0,6,2,2020-08-16 19:00:00,1,2,0
08/16/20,20,7,94,2,67,9,161,1,27,0,26,17,11,45,0,0,3,11,0,3,28,10,1,11,0,7,0,2,0,0,1,0,9,0,3,9,3,0,0,0,0,0,0,0,5,2,2020-08-16 20:00:00,1,0,0
08/16/20,21,4,98,7,74,11,172,1,28,0,28,17,13,45,0,0,3,11,0,3,32,9,1,14,1,9,0,1,0,0,1,0,7,0,3,8,8,4,0,0,1,0,0,1,3,2,2020-08-16 21:00:00,2,4,0
08/16/20,22,4,102,14,88,18,190,1,29,1,28,20,10,42,0,0,3,11,0,4,31,10,2,14,2,7,0,0,0,1,2,0,5,0,2,7,13,10,0,0,0,0,0,1,2,2,2020-08-16 22:00:00,4,10,0
08/16/20,23,6,108,5,93,11,201,1,30,0,28,21,9,42,0,0,3,11,0,4,26,6,0,12,1,8,0,1,0,6,3,0,8,4,3,3,16,11,0,0,1,0,0,2,4,2,2020-08-16 23:00:00,1,15,0
08/17/20,24,2,110,2,95,4,205,0,30,0,28,21,9,38,0,0,3,11,0,3,27,5,0,11,0,11,1,2,1,7,2,0,5,2,2,8,13,12,0,0,1,0,0,2,3,2,2020-08-17 00:00:00,1,14,0
08/17/20,1,3,3,2,2,5,5,3,3,0,2,0,11,39,0,0,0,0,0,3,28,7,2,10,0,11,0,3,1,6,2,0,5,0,3,3,14,9,0,0,1,0,0,2,3,2,2020-08-17 01:00:00,2,9,0
08/17/20,2,6,9,1,3,7,12,2,5,0,2,0,11,43,0,0,0,0,0,4,31,9,4,12,1,10,1,3,1,6,2,0,5,0,4,5,12,8,0,0,1,0,0,1,3,2,2020-08-17 02:00:00,6,8,0
08/17/20,3,1,10,2,5,3,15,3,8,0,3,1,11,45,0,0,0,0,0,3,33,9,0,13,2,11,0,4,1,5,1,0,6,0,4,8,9,4,0,0,3,0,0,1,3,2,2020-08-17 03:00:00,2,4,0
08/17/20,4,3,13,0,5,3,18,1,9,0,4,2,11,50,0,0,0,0,0,4,34,10,2,11,2,13,2,3,0,5,4,0,7,0,5,10,6,3,0,0,3,0,0,1,5,2,2020-08-17 04:00:00,6,3,0
08/17/20,5,0,13,2,7,2,20,0,9,0,5,2,12,49,0,0,0,0,0,4,33,10,0,9,1,14,1,3,0,0,4,0,7,0,5,7,5,4,0,0,2,0,0,2,5,2,2020-08-17 05:00:00,2,4,0
08/17/20,6,2,15,0,7,2,22,0,9,0,5,3,11,48,1,1,0,0,0,4,32,11,0,6,1,15,0,5,0,0,5,0,6,0,4,6,5,1,0,0,2,0,0,1,5,2,2020-08-17 06:00:00,1,1,1
08/17/20,7,2,17,2,9,4,26,1,10,0,5,3,11,44,0,0,0,0,0,3,27,9,0,6,0,12,0,4,0,3,4,0,9,0,8,5,3,2,0,0,4,0,0,1,5,2,2020-08-17 07:00:00,0,2,0
08/17/20,8,5,22,6,15,11,37,0,10,0,6,3,12,45,0,0,0,0,0,3,28,9,1,6,0,13,1,4,0,1,2,0,8,1,7,3,7,7,0,0,4,0,0,1,6,2,2020-08-17 08:00:00,2,8,0
08/17/20,9,6,28,13,28,19,56,0,10,0,6,3,12,53,0,0,1,0,0,4,30,9,0,6,0,15,0,4,0,1,3,0,14,4,7,5,11,8,0,0,4,0,0,0,5,2,2020-08-17 09:00:00,0,12,0
08/17/20,10,7,35,9,37,16,72,1,11,1,7,7,9,58,0,0,4,3,0,4,31,9,0,8,1,14,0,14,0,0,2,0,18,5,7,9,15,11,0,0,6,0,0,0,5,2,2020-08-17 10:00:00,1,16,0
08/17/20,11,10,45,12,49,22,94,1,12,0,9,9,9,61,0,0,5,3,0,4,35,9,0,8,2,18,2,9,0,0,2,0,18,5,8,11,20,17,0,0,4,0,0,0,4,2,2020-08-17 11:00:00,4,22,0
08/17/20,12,8,53,10,59,18,112,2,14,0,11,10,10,67,0,0,8,5,0,4,37,13,1,8,0,16,0,5,0,0,2,0,23,6,8,10,21,19,0,0,5,0,0,0,3,2,2020-08-17 12:00:00,1,25,0
08/17/20,13,9,62,5,64,14,126,2,16,0,12,12,8,64,1,1,8,5,0,5,35,10,0,14,3,11,2,3,0,1,2,0,20,4,7,14,21,19,0,0,3,0,0,0,3,2,2020-08-17 13:00:00,5,23,1
08/17/20,14,7,69,8,72,15,141,4,20,0,12,12,7,61,1,1,8,8,0,4,36,12,2,16,3,8,3,1,0,2,4,0,19,2,10,10,19,13,0,0,4,0,0,2,1,1,2020-08-17 14:00:00,8,15,1
08/17/20,15,10,79,7,79,17,158,1,21,0,13,13,7,64,6,6,9,9,0,3,39,11,1,15,1,13,4,4,0,3,4,0,14,1,7,10,17,17,0,0,5,0,0,0,2,1,2020-08-17 15:00:00,6,18,6
08/17/20,16,7,86,8,87,15,173,1,22,0,14,15,6,63,9,8,11,9,0,2,41,13,0,15,0,13,3,6,0,2,4,0,9,0,7,6,19,18,0,0,5,0,1,3,2,1,2020-08-17 16:00:00,3,18,9
08/17/20,17,5,91,12,99,17,190,3,25,0,16,17,6,57,2,2,16,9,0,3,41,14,4,14,1,13,5,4,0,1,5,0,9,1,6,9,19,13,0,0,3,0,0,1,2,1,2020-08-17 17:00:00,10,14,2
08/17/20,18,3,94,5,104,8,198,2,27,0,18,20,5,55,0,0,21,9,0,5,40,11,2,14,1,15,1,3,0,2,5,0,8,1,5,5,12,7,0,0,2,0,0,1,2,1,2020-08-17 18:00:00,4,8,0
08/17/20,19,6,100,5,109,11,209,3,30,0,19,21,5,53,0,0,22,12,0,6,36,10,3,12,0,14,0,4,1,3,4,0,9,2,4,8,13,8,0,0,0,0,1,2,2,1,2020-08-17 19:00:00,3,10,0
08/17/20,20,9,109,4,113,13,222,1,31,0,22,22,7,53,1,1,22,12,0,3,41,12,2,13,1,16,3,3,1,2,3,0,6,0,3,9,12,8,0,0,0,0,1,2,2,1,2020-08-17 20:00:00,6,8,1
08/17/20,21,1,110,3,116,4,226,0,31,0,25,26,6,50,0,0,22,13,0,3,34,8,1,12,1,14,2,4,0,2,1,0,10,3,3,9,5,3,0,0,0,0,3,2,3,1,2020-08-17 21:00:00,4,6,0
08/17/20,22,5,115,3,119,8,234,2,33,0,27,29,5,51,0,0,22,13,0,4,34,9,1,12,1,13,0,8,0,1,0,0,10,1,4,6,5,4,0,0,0,0,3,2,3,1,2020-08-17 22:00:00,2,5,0
08/17/20,23,2,117,4,123,6,240,1,34,0,30,30,7,50,0,0,23,13,1,5,32,10,1,9,0,13,0,7,1,0,1,0,8,1,4,8,6,3,0,0,0,0,0,1,5,1,2020-08-17 23:00:00,1,4,0
08/18/20,24,4,121,3,126,7,247,0,34,1,30,32,5,46,0,0,23,13,0,4,30,11,1,9,0,10,0,7,1,1,3,0,7,1,4,7,7,4,0,0,0,0,0,2,5,1,2020-08-18 00:00:00,1,5,0
08/18/20,1,3,3,3,3,6,6,1,1,0,1,0,6,41,0,0,0,0,0,4,28,10,0,9,0,9,2,7,1,1,3,0,4,0,4,1,8,5,0,0,2,0,4,2,5,1,2020-08-18 01:00:00,2,5,0
08/18/20,2,0,3,3,6,3,9,0,1,0,1,1,5,38,0,0,0,0,0,4,27,10,1,8,0,9,0,9,3,1,3,0,1,0,1,1,7,4,0,0,3,0,0,1,6,1,2020-08-18 02:00:00,1,4,0
08/18/20,3,2,5,1,7,3,12,2,3,0,2,2,6,38,0,0,0,0,0,5,27,10,0,8,0,9,0,11,2,0,2,0,0,0,0,1,8,4,0,0,3,0,0,1,6,1,2020-08-18 03:00:00,0,4,0
08/18/20,4,1,6,0,7,1,13,0,3,0,3,2,7,39,0,0,0,0,0,4,28,10,0,8,0,10,1,13,1,1,1,0,1,0,1,2,5,1,0,0,3,0,0,1,6,1,2020-08-18 04:00:00,1,1,0
08/18/20,5,2,8,0,7,2,15,0,3,0,5,2,9,40,0,0,0,0,0,4,28,11,1,9,1,8,0,10,1,0,2,0,1,0,1,2,2,1,0,0,2,0,0,1,7,2,2020-08-18 05:00:00,2,1,0
08/18/20,6,1,9,1,8,2,17,1,4,0,5,2,9,38,0,0,0,0,0,4,27,10,0,9,0,8,0,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,7,2,2020-08-18 06:00:00,0,0,0
